read,cycle,cell,i,j,tile,well,channel,intensity
50045,4,875,1046,870,0,Well6,GFP,1
49902,1,876,1043,1622,0,Well6,GFP,1
49902,2,876,1043,1622,0,Well6,GFP,-9
49902,3,876,1043,1622,0,Well6,GFP,0
49902,4,876,1043,1622,0,Well6,GFP,3
50061,1,876,1046,1618,0,Well6,GFP,2
50061,2,876,1046,1618,0,Well6,GFP,122
50061,3,876,1046,1618,0,Well6,GFP,1
50061,4,876,1046,1618,0,Well6,GFP,0
50164,1,876,1048,1623,0,Well6,GFP,0
50164,2,876,1048,1623,0,Well6,GFP,77
50164,3,876,1048,1623,0,Well6,GFP,2
50164,4,876,1048,1623,0,Well6,GFP,0
50096,1,877,1047,922,0,Well6,GFP,1
50096,2,877,1047,922,0,Well6,GFP,-4
50096,3,877,1047,922,0,Well6,GFP,0
50096,4,877,1047,922,0,Well6,GFP,4
50300,1,877,1051,924,0,Well6,GFP,2
50300,2,877,1051,924,0,Well6,GFP,0
50300,3,877,1051,924,0,Well6,GFP,4
50300,4,877,1051,924,0,Well6,GFP,0
50394,1,877,1053,910,0,Well6,GFP,1
50394,2,877,1053,910,0,Well6,GFP,-4
50394,3,877,1053,910,0,Well6,GFP,0
50394,4,877,1053,910,0,Well6,GFP,3
50395,1,877,1053,918,0,Well6,GFP,-1
50395,2,877,1053,918,0,Well6,GFP,10
50395,3,877,1053,918,0,Well6,GFP,12
50395,4,877,1053,918,0,Well6,GFP,0
50086,1,878,1047,411,0,Well6,GFP,-7
50086,2,878,1047,411,0,Well6,GFP,70
50086,3,878,1047,411,0,Well6,GFP,0
50086,4,878,1047,411,0,Well6,GFP,1
50313,1,879,1051,1563,0,Well6,GFP,2
50313,2,879,1051,1563,0,Well6,GFP,182
50313,3,879,1051,1563,0,Well6,GFP,0
50313,4,879,1051,1563,0,Well6,GFP,0
50703,1,879,1059,1566,0,Well6,GFP,-1
50703,2,879,1059,1566,0,Well6,GFP,71
50703,3,879,1059,1566,0,Well6,GFP,0
50703,4,879,1059,1566,0,Well6,GFP,0
50299,1,880,1051,871,0,Well6,GFP,-1
50299,2,880,1051,871,0,Well6,GFP,56
50299,3,880,1051,871,0,Well6,GFP,2
50299,4,880,1051,871,0,Well6,GFP,13
50419,1,881,1053,1970,0,Well6,GFP,0
50419,2,881,1053,1970,0,Well6,GFP,121
50419,3,881,1053,1970,0,Well6,GFP,1
50419,4,881,1053,1970,0,Well6,GFP,2
50634,1,882,1058,1027,0,Well6,GFP,0
50634,2,882,1058,1027,0,Well6,GFP,161
50634,3,882,1058,1027,0,Well6,GFP,0
50634,4,882,1058,1027,0,Well6,GFP,0
50685,1,882,1059,1019,0,Well6,GFP,-2
50685,2,882,1059,1019,0,Well6,GFP,90
50685,3,882,1059,1019,0,Well6,GFP,0
50685,4,882,1059,1019,0,Well6,GFP,0
51154,1,882,1069,1033,0,Well6,GFP,0
51154,2,882,1069,1033,0,Well6,GFP,-9
51154,3,882,1069,1033,0,Well6,GFP,0
51154,4,882,1069,1033,0,Well6,GFP,4
50897,1,883,1063,1971,0,Well6,GFP,0
50897,2,883,1063,1971,0,Well6,GFP,103
50897,3,883,1063,1971,0,Well6,GFP,0
50897,4,883,1063,1971,0,Well6,GFP,1
50992,1,883,1065,1966,0,Well6,GFP,-2
50992,2,883,1065,1966,0,Well6,GFP,78
50992,3,883,1065,1966,0,Well6,GFP,25
50992,4,883,1065,1966,0,Well6,GFP,0
51211,1,884,1070,1345,0,Well6,GFP,-2
51211,2,884,1070,1345,0,Well6,GFP,175
51211,3,884,1070,1345,0,Well6,GFP,0
51211,4,884,1070,1345,0,Well6,GFP,0
51260,1,884,1071,1353,0,Well6,GFP,0
51260,2,884,1071,1353,0,Well6,GFP,56
51260,3,884,1071,1353,0,Well6,GFP,0
51260,4,884,1071,1353,0,Well6,GFP,1
51514,1,884,1076,1352,0,Well6,GFP,0
51514,2,884,1076,1352,0,Well6,GFP,67
51514,3,884,1076,1352,0,Well6,GFP,1
51514,4,884,1076,1352,0,Well6,GFP,0
51606,1,884,1078,1346,0,Well6,GFP,0
51606,2,884,1078,1346,0,Well6,GFP,26
51606,3,884,1078,1346,0,Well6,GFP,1
51606,4,884,1078,1346,0,Well6,GFP,2
51300,1,885,1072,1015,0,Well6,GFP,1
51300,2,885,1072,1015,0,Well6,GFP,-11
51300,3,885,1072,1015,0,Well6,GFP,-1
51300,4,885,1072,1015,0,Well6,GFP,0
51439,1,885,1075,1023,0,Well6,GFP,4
51439,2,885,1075,1023,0,Well6,GFP,192
51439,3,885,1075,1023,0,Well6,GFP,0
51439,4,885,1075,1023,0,Well6,GFP,0
51509,1,885,1076,1014,0,Well6,GFP,1
51509,2,885,1076,1014,0,Well6,GFP,16
51509,3,885,1076,1014,0,Well6,GFP,3
51509,4,885,1076,1014,0,Well6,GFP,0
51692,1,885,1080,1011,0,Well6,GFP,0
51692,2,885,1080,1011,0,Well6,GFP,-2
51692,3,885,1080,1011,0,Well6,GFP,0
51692,4,885,1080,1011,0,Well6,GFP,2
51693,1,885,1080,1019,0,Well6,GFP,1
51693,2,885,1080,1019,0,Well6,GFP,364
51693,3,885,1080,1019,0,Well6,GFP,0
51693,4,885,1080,1019,0,Well6,GFP,0
51799,1,885,1082,1024,0,Well6,GFP,1
51799,2,885,1082,1024,0,Well6,GFP,99
51799,3,885,1082,1024,0,Well6,GFP,1
51799,4,885,1082,1024,0,Well6,GFP,2
51987,1,885,1086,1017,0,Well6,GFP,0
51987,2,885,1086,1017,0,Well6,GFP,19
51987,3,885,1086,1017,0,Well6,GFP,0
51987,4,885,1086,1017,0,Well6,GFP,8
51217,1,886,1070,1588,0,Well6,GFP,1
51217,2,886,1070,1588,0,Well6,GFP,80
51217,3,886,1070,1588,0,Well6,GFP,0
51217,4,886,1070,1588,0,Well6,GFP,4
51490,1,887,1076,540,0,Well6,GFP,-2
51490,2,887,1076,540,0,Well6,GFP,-20
51490,3,887,1076,540,0,Well6,GFP,-1
51490,4,887,1076,540,0,Well6,GFP,0
51585,1,887,1078,546,0,Well6,GFP,-2
51585,2,887,1078,546,0,Well6,GFP,152
51585,3,887,1078,546,0,Well6,GFP,0
51585,4,887,1078,546,0,Well6,GFP,0
51883,1,887,1084,547,0,Well6,GFP,0
51883,2,887,1084,547,0,Well6,GFP,89
51883,3,887,1084,547,0,Well6,GFP,1
51883,4,887,1084,547,0,Well6,GFP,-1
51971,1,887,1086,544,0,Well6,GFP,0
51971,2,887,1086,544,0,Well6,GFP,38
51971,3,887,1086,544,0,Well6,GFP,1
51971,4,887,1086,544,0,Well6,GFP,-1
52175,1,887,1090,541,0,Well6,GFP,-3
52175,2,887,1090,541,0,Well6,GFP,72
52175,3,887,1090,541,0,Well6,GFP,0
52175,4,887,1090,541,0,Well6,GFP,0
52270,1,887,1092,546,0,Well6,GFP,-5
52270,2,887,1092,546,0,Well6,GFP,-1
52270,3,887,1092,546,0,Well6,GFP,2
52270,4,887,1092,546,0,Well6,GFP,0
51773,1,888,1081,1971,0,Well6,GFP,0
51773,2,888,1081,1971,0,Well6,GFP,136
51773,3,888,1081,1971,0,Well6,GFP,1
51773,4,888,1081,1971,0,Well6,GFP,0
51916,1,889,1085,81,0,Well6,GFP,0
51916,2,889,1085,81,0,Well6,GFP,302
51916,3,889,1085,81,0,Well6,GFP,0
51916,4,889,1085,81,0,Well6,GFP,8
52056,1,889,1088,76,0,Well6,GFP,7
52056,2,889,1088,76,0,Well6,GFP,52
52056,3,889,1088,76,0,Well6,GFP,0
52056,4,889,1088,76,0,Well6,GFP,1
52370,1,889,1094,87,0,Well6,GFP,-2
52370,2,889,1094,87,0,Well6,GFP,135
52370,3,889,1094,87,0,Well6,GFP,0
52370,4,889,1094,87,0,Well6,GFP,3
52135,1,890,1089,1266,0,Well6,GFP,-1
52135,2,890,1089,1266,0,Well6,GFP,105
52135,3,890,1089,1266,0,Well6,GFP,2
52135,4,890,1089,1266,0,Well6,GFP,3
52136,1,890,1089,1270,0,Well6,GFP,0
52136,2,890,1089,1270,0,Well6,GFP,207
52136,3,890,1089,1270,0,Well6,GFP,0
52136,4,890,1089,1270,0,Well6,GFP,1
52285,1,890,1092,1262,0,Well6,GFP,0
52285,2,890,1092,1262,0,Well6,GFP,38
52285,3,890,1092,1262,0,Well6,GFP,0
52285,4,890,1092,1262,0,Well6,GFP,0
52397,1,890,1094,1257,0,Well6,GFP,0
52397,2,890,1094,1257,0,Well6,GFP,-7
52397,3,890,1094,1257,0,Well6,GFP,0
52397,4,890,1094,1257,0,Well6,GFP,-1
52446,1,890,1095,1265,0,Well6,GFP,0
52446,2,890,1095,1265,0,Well6,GFP,63
52446,3,890,1095,1265,0,Well6,GFP,0
52446,4,890,1095,1265,0,Well6,GFP,0
52447,1,890,1095,1271,0,Well6,GFP,0
52447,2,890,1095,1271,0,Well6,GFP,68
52447,3,890,1095,1271,0,Well6,GFP,0
52447,4,890,1095,1271,0,Well6,GFP,5
52635,1,890,1099,1261,0,Well6,GFP,2
52635,2,890,1099,1261,0,Well6,GFP,30
52635,3,890,1099,1261,0,Well6,GFP,1
52635,4,890,1099,1261,0,Well6,GFP,5
52070,1,891,1088,534,0,Well6,GFP,-2
52070,2,891,1088,534,0,Well6,GFP,71
52070,3,891,1088,534,0,Well6,GFP,4
52070,4,891,1088,534,0,Well6,GFP,-1
52379,1,891,1094,541,0,Well6,GFP,0
52379,2,891,1094,541,0,Well6,GFP,-1
52379,3,891,1094,541,0,Well6,GFP,17
52379,4,891,1094,541,0,Well6,GFP,0
52429,1,891,1095,532,0,Well6,GFP,-7
52429,2,891,1095,532,0,Well6,GFP,115
52429,3,891,1095,532,0,Well6,GFP,0
52429,4,891,1095,532,0,Well6,GFP,13
52430,1,891,1095,535,0,Well6,GFP,0
52430,2,891,1095,535,0,Well6,GFP,92
52430,3,891,1095,535,0,Well6,GFP,0
52430,4,891,1095,535,0,Well6,GFP,21
52071,1,892,1088,551,0,Well6,GFP,-23
52071,2,892,1088,551,0,Well6,GFP,-1
52071,3,892,1088,551,0,Well6,GFP,2
52071,4,892,1088,551,0,Well6,GFP,2
52332,1,892,1093,551,0,Well6,GFP,-6
52332,2,892,1093,551,0,Well6,GFP,0
52332,3,892,1093,551,0,Well6,GFP,1
52332,4,892,1093,551,0,Well6,GFP,1
52333,1,892,1093,555,0,Well6,GFP,-1
52333,2,892,1093,555,0,Well6,GFP,-6
52333,3,892,1093,555,0,Well6,GFP,1
52333,4,892,1093,555,0,Well6,GFP,0
52334,1,892,1093,559,0,Well6,GFP,2
52334,2,892,1093,559,0,Well6,GFP,-5
52334,3,892,1093,559,0,Well6,GFP,0
52334,4,892,1093,559,0,Well6,GFP,2
52666,1,892,1100,555,0,Well6,GFP,2
52666,2,892,1100,555,0,Well6,GFP,3
52666,3,892,1100,555,0,Well6,GFP,0
52666,4,892,1100,555,0,Well6,GFP,3
52188,1,893,1090,1010,0,Well6,GFP,1
52188,2,893,1090,1010,0,Well6,GFP,149
52188,3,893,1090,1010,0,Well6,GFP,1
52188,4,893,1090,1010,0,Well6,GFP,0
52236,1,893,1091,1020,0,Well6,GFP,1
52236,2,893,1091,1020,0,Well6,GFP,66
52236,3,893,1091,1020,0,Well6,GFP,3
52236,4,893,1091,1020,0,Well6,GFP,0
52441,1,893,1095,1015,0,Well6,GFP,0
52441,2,893,1095,1015,0,Well6,GFP,78
52441,3,893,1095,1015,0,Well6,GFP,-1
52441,4,893,1095,1015,0,Well6,GFP,5
52576,1,893,1098,1021,0,Well6,GFP,3
52576,2,893,1098,1021,0,Well6,GFP,-4
52576,3,893,1098,1021,0,Well6,GFP,10
52576,4,893,1098,1021,0,Well6,GFP,-1
52154,1,894,1089,1737,0,Well6,GFP,0
52154,2,894,1089,1737,0,Well6,GFP,168
52154,3,894,1089,1737,0,Well6,GFP,1
52154,4,894,1089,1737,0,Well6,GFP,3
52407,1,894,1094,1732,0,Well6,GFP,-1
52407,2,894,1094,1732,0,Well6,GFP,242
52407,3,894,1094,1732,0,Well6,GFP,0
52407,4,894,1094,1732,0,Well6,GFP,2
52408,1,894,1094,1740,0,Well6,GFP,1
52408,2,894,1094,1740,0,Well6,GFP,82
52408,3,894,1094,1740,0,Well6,GFP,3
52408,4,894,1094,1740,0,Well6,GFP,3
52541,1,894,1097,1740,0,Well6,GFP,0
52541,2,894,1097,1740,0,Well6,GFP,112
52541,3,894,1097,1740,0,Well6,GFP,0
52541,4,894,1097,1740,0,Well6,GFP,-1
52393,1,895,1094,1054,0,Well6,GFP,0
52393,2,895,1094,1054,0,Well6,GFP,75
52393,3,895,1094,1054,0,Well6,GFP,0
52393,4,895,1094,1054,0,Well6,GFP,0
52394,1,895,1094,1062,0,Well6,GFP,0
52394,2,895,1094,1062,0,Well6,GFP,126
52394,3,895,1094,1062,0,Well6,GFP,2
52394,4,895,1094,1062,0,Well6,GFP,3
52713,1,895,1101,1062,0,Well6,GFP,0
52713,2,895,1101,1062,0,Well6,GFP,-3
52713,3,895,1101,1062,0,Well6,GFP,2
52713,4,895,1101,1062,0,Well6,GFP,18
52873,1,895,1104,1059,0,Well6,GFP,1
52873,2,895,1104,1059,0,Well6,GFP,0
52873,3,895,1104,1059,0,Well6,GFP,11
52873,4,895,1104,1059,0,Well6,GFP,-1
52440,1,896,1095,1000,0,Well6,GFP,-4
52440,2,896,1095,1000,0,Well6,GFP,417
52440,3,896,1095,1000,0,Well6,GFP,3
52440,4,896,1095,1000,0,Well6,GFP,3
52628,1,896,1099,993,0,Well6,GFP,-2
52628,2,896,1099,993,0,Well6,GFP,117
52628,3,896,1099,993,0,Well6,GFP,0
52628,4,896,1099,993,0,Well6,GFP,9
52817,1,896,1103,1000,0,Well6,GFP,-2
52817,2,896,1103,1000,0,Well6,GFP,-22
52817,3,896,1103,1000,0,Well6,GFP,1
52817,4,896,1103,1000,0,Well6,GFP,-50
52818,1,896,1103,1005,0,Well6,GFP,-3
52818,2,896,1103,1005,0,Well6,GFP,29
52818,3,896,1103,1005,0,Well6,GFP,0
52818,4,896,1103,1005,0,Well6,GFP,15
53012,1,896,1107,999,0,Well6,GFP,-10
53012,2,896,1107,999,0,Well6,GFP,0
53012,3,896,1107,999,0,Well6,GFP,2
53012,4,896,1107,999,0,Well6,GFP,-163
52464,1,898,1096,170,0,Well6,GFP,0
52464,2,898,1096,170,0,Well6,GFP,28
52464,3,898,1096,170,0,Well6,GFP,0
52464,4,898,1096,170,0,Well6,GFP,-1
52550,1,898,1098,179,0,Well6,GFP,-4
52550,2,898,1098,179,0,Well6,GFP,0
52550,3,898,1098,179,0,Well6,GFP,4
52550,4,898,1098,179,0,Well6,GFP,-1
52655,1,898,1100,174,0,Well6,GFP,-1
52655,2,898,1100,174,0,Well6,GFP,-5
52655,3,898,1100,174,0,Well6,GFP,3
52655,4,898,1100,174,0,Well6,GFP,1
52694,1,898,1101,169,0,Well6,GFP,-20
52694,2,898,1101,169,0,Well6,GFP,100
52694,3,898,1101,169,0,Well6,GFP,0
52694,4,898,1101,169,0,Well6,GFP,5
52556,1,899,1098,498,0,Well6,GFP,-7
52556,2,899,1098,498,0,Well6,GFP,55
52556,3,899,1098,498,0,Well6,GFP,2
52556,4,899,1098,498,0,Well6,GFP,0
52557,1,899,1098,504,0,Well6,GFP,-2
52557,2,899,1098,504,0,Well6,GFP,190
52557,3,899,1098,504,0,Well6,GFP,-1
52557,4,899,1098,504,0,Well6,GFP,4
52806,1,899,1103,497,0,Well6,GFP,0
52806,2,899,1103,497,0,Well6,GFP,-2
52806,3,899,1103,497,0,Well6,GFP,0
52806,4,899,1103,497,0,Well6,GFP,-153
52859,1,899,1104,506,0,Well6,GFP,-4
52859,2,899,1104,506,0,Well6,GFP,123
52859,3,899,1104,506,0,Well6,GFP,2
52859,4,899,1104,506,0,Well6,GFP,2
53052,1,899,1108,503,0,Well6,GFP,-1
53052,2,899,1108,503,0,Well6,GFP,-7
53052,3,899,1108,503,0,Well6,GFP,4
53052,4,899,1108,503,0,Well6,GFP,11
52665,1,900,1100,521,0,Well6,GFP,2
52665,2,900,1100,521,0,Well6,GFP,144
52665,3,900,1100,521,0,Well6,GFP,3
52665,4,900,1100,521,0,Well6,GFP,4
52998,1,900,1107,528,0,Well6,GFP,0
52998,2,900,1107,528,0,Well6,GFP,16
52998,3,900,1107,528,0,Well6,GFP,1
52998,4,900,1107,528,0,Well6,GFP,1
52767,1,901,1102,1067,0,Well6,GFP,-1
52767,2,901,1102,1067,0,Well6,GFP,23
52767,3,901,1102,1067,0,Well6,GFP,1
52767,4,901,1102,1067,0,Well6,GFP,0
52768,1,901,1102,1073,0,Well6,GFP,0
52768,2,901,1102,1073,0,Well6,GFP,86
52768,3,901,1102,1073,0,Well6,GFP,9
52768,4,901,1102,1073,0,Well6,GFP,1
53013,1,901,1107,1067,0,Well6,GFP,-1
53013,2,901,1107,1067,0,Well6,GFP,47
53013,3,901,1107,1067,0,Well6,GFP,5
53013,4,901,1107,1067,0,Well6,GFP,3
53220,1,901,1111,1074,0,Well6,GFP,-2
53220,2,901,1111,1074,0,Well6,GFP,120
53220,3,901,1111,1074,0,Well6,GFP,1
53220,4,901,1111,1074,0,Well6,GFP,-1
52929,1,902,1105,1669,0,Well6,GFP,1
52929,2,902,1105,1669,0,Well6,GFP,97
52929,3,902,1105,1669,0,Well6,GFP,0
52929,4,902,1105,1669,0,Well6,GFP,0
52930,1,902,1105,1678,0,Well6,GFP,0
52930,2,902,1105,1678,0,Well6,GFP,127
52930,3,902,1105,1678,0,Well6,GFP,0
52930,4,902,1105,1678,0,Well6,GFP,4
53139,1,902,1109,1672,0,Well6,GFP,-1
53139,2,902,1109,1672,0,Well6,GFP,89
53139,3,902,1109,1672,0,Well6,GFP,5
53139,4,902,1109,1672,0,Well6,GFP,1
52902,1,903,1105,480,0,Well6,GFP,1
52902,2,903,1105,480,0,Well6,GFP,-6
52902,3,903,1105,480,0,Well6,GFP,0
52902,4,903,1105,480,0,Well6,GFP,0
52950,1,903,1106,487,0,Well6,GFP,1
52950,2,903,1106,487,0,Well6,GFP,-1
52950,3,903,1106,487,0,Well6,GFP,4
52950,4,903,1106,487,0,Well6,GFP,6
53200,1,903,1111,489,0,Well6,GFP,-5
53200,2,903,1111,489,0,Well6,GFP,56
53200,3,903,1111,489,0,Well6,GFP,0
53200,4,903,1111,489,0,Well6,GFP,3
52693,1,905,1101,136,0,Well6,GFP,39
52693,2,905,1101,136,0,Well6,GFP,161
52693,3,905,1101,136,0,Well6,GFP,1
52693,4,905,1101,136,0,Well6,GFP,2
53040,1,905,1108,141,0,Well6,GFP,55
53040,2,905,1108,141,0,Well6,GFP,12
53040,3,905,1108,141,0,Well6,GFP,2
53040,4,905,1108,141,0,Well6,GFP,1
53095,1,905,1109,145,0,Well6,GFP,-19
53095,2,905,1109,145,0,Well6,GFP,62
53095,3,905,1109,145,0,Well6,GFP,2
53095,4,905,1109,145,0,Well6,GFP,9
53299,1,905,1113,136,0,Well6,GFP,-30
53299,2,905,1113,136,0,Well6,GFP,39
53299,3,905,1113,136,0,Well6,GFP,1
53299,4,905,1113,136,0,Well6,GFP,8
52840,1,906,1103,1721,0,Well6,GFP,0
52840,2,906,1103,1721,0,Well6,GFP,60
52840,3,906,1103,1721,0,Well6,GFP,2
52840,4,906,1103,1721,0,Well6,GFP,0
52978,1,906,1106,1722,0,Well6,GFP,0
52978,2,906,1106,1722,0,Well6,GFP,7
52978,3,906,1106,1722,0,Well6,GFP,0
52978,4,906,1106,1722,0,Well6,GFP,1
53025,1,906,1107,1717,0,Well6,GFP,0
53025,2,906,1107,1717,0,Well6,GFP,146
53025,3,906,1107,1717,0,Well6,GFP,1
53025,4,906,1107,1717,0,Well6,GFP,1
53026,1,906,1107,1726,0,Well6,GFP,2
53026,2,906,1107,1726,0,Well6,GFP,13
53026,3,906,1107,1726,0,Well6,GFP,2
53026,4,906,1107,1726,0,Well6,GFP,4
53285,1,906,1112,1719,0,Well6,GFP,0
